"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",56879,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",54916,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",62330,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",57213,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",65687,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",59095,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",68213,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",59942,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",69630,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",62768,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",72819,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",67312,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",78131,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",71257,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",80904,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",73868,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",83146,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",79610,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",89572,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",82681,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",92639,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",86442,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",95685,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",31744,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",35773,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",33423,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",36572,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",34380,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",37563,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",34492,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",38173,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",36236,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",40298,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",37451,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",42178,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",37815,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",43135,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",39449,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",44995,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",41278,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",47613,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",43372,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",47646,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",43443,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",47679,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",45002,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",50114,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",45551,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",50800,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",45029,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",49996,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",43207,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",46362,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",86040,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",46040,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",42675,,
"2","Large regions (TL2)","AU2","Victoria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",46457,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",61793,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",52853,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",61275,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",50501,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",52631,,
"2","Large regions (TL2)","AU2","Victoria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",42240,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",36650,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",47941,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",94424,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",41603,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",38242,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2014","2014","AUD","Australian Dollar","0","Units","2015","2015",58063,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",51214,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",47042,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",46852,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",54353,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",48813,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",43519,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",62563,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",61248,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",64898,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",46724,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",54119,,
"2","Large regions (TL2)","AU2","Victoria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",41455,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",43731,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",51215,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",53711,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",47314,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",40905,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",92994,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",46580,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",53861,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",46118,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",39300,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",66185,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",84267,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",48904,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",44644,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",62460,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",45448,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",42171,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",84103,,
"2","Large regions (TL2)","AU2","Victoria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",40527,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","AUD","Australian Dollar","0","Units","2015","2015",61457,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","AUD","Australian Dollar","0","Units","2015","2015",92625,,
